"CCRYP_KC8782" "CDUBI_KC8779" "CDUBI_KC8780" "CDUBI_KC8781" "CGRAY_KC8769" "CGRAY_KC8770" "CGRAY_KC8771" "CHAMU_KC8582" "CHAMU_KC8601" "CHAMU_KC8602" "CNERT_KC8482" "CNERT_KC8483" "CNERT_KC8484" "CRUST_KC8774" "CRUST_KC8775" "CSETO_KC8659" "CSETO_KC8660" "CSETO_KC8661" "CTENE_KC8583" "CTENE_KC8585" "CTENE_KC8587" "OAUST_KC8577" "OAUST_KC8579" "OAUST_KC8580" "OINCO_KC8597" "OINCO_KC8598" "PFALL_KC8497" "PFALL_KC8498" "PFALL_KC8499" "PHORS_KC8784" "PHORS_KC8785" "PLUCI_KC8540" "PLUCI_KC8783" "PPALL_KC8786"
"OG0000140" 3812 29240 29240 29240 24174 24174 24174 6987 6987 6987 48548 48548 48548 14869 14869 5402 5402 5402 27959 27959 27959 27181 27181 27181 96119 96119 11948 11948 11948 22629 22629 11217 11217 11287
"OG0000141" 2291 2400 2400 2400 2574 2574 2574 1748 1748 1748 3305 3305 3305 3134 3134 2941 2941 2941 1994 1994 1994 4728 4728 4728 5321 5321 4237 4237 4237 2037 2037 5838 5838 3941
"OG0000142" 13634 37984 37984 37984 38486 38486 38486 3739 3739 3739 32623 32623 32623 21218 21218 4103 4103 4103 10362 10362 10362 10984 10984 10984 12510 12510 22642 22642 22642 10943 10943 11544 11544 6617
"OG0000143" 13247 25335 25335 25335 13795 13795 13795 3660 3660 3660 15736 15736 15736 52493 52493 13506 13506 13506 9608 9608 9608 28331 28331 28331 22703 22703 9527 9527 9527 16227 16227 18251 18251 12465
"OG0000144" 2301 6869 6869 6869 9944 9944 9944 7871 7871 7871 39434 39434 39434 23644 23644 7684 7684 7684 32251 32251 32251 17680 17680 17680 36567 36567 3171 3171 3171 11160 11160 52092 52092 3809
"OG0000145" 1722 7703 7703 7703 127664 127664 127664 7922 7922 7922 88288 88288 88288 1821 1821 4569 4569 4569 24458 24458 24458 78167 78167 78167 69148 69148 1018 1018 1018 8639 8639 28929 28929 3033
"OG0000146" 600 21737 21737 21737 4057 4057 4057 18397 18397 18397 15705 15705 15705 11256 11256 7058 7058 7058 41950 41950 41950 34640 34640 34640 50614 50614 21396 21396 21396 9696 9696 19645 19645 4268
"OG0000147" 1056 5634 5634 5634 5376 5376 5376 5771 5771 5771 4358 4358 4358 3540 3540 1444 1444 1444 5724 5724 5724 2006 2006 2006 4978 4978 8743 8743 8743 7441 7441 7264 7264 2530
"OG0000148" 5581 5406 5406 5406 2997 2997 2997 2503 2503 2503 6384 6384 6384 2010 2010 1137 1137 1137 8254 8254 8254 8377 8377 8377 1760 1760 2871 2871 2871 3881 3881 2743 2743 5045
"OG0000149" 4587 2260 2260 2260 3120 3120 3120 964 964 964 1924 1924 1924 2159 2159 981 981 981 2129 2129 2129 3677 3677 3677 2826 2826 7575 7575 7575 7646 7646 6716 6716 2095
"OG0000150" 1491 4336 4336 4336 1529 1529 1529 3330 3330 3330 1359 1359 1359 3836 3836 1795 1795 1795 4966 4966 4966 4058 4058 4058 1532 1532 2758 2758 2758 7267 7267 4568 4568 3128
"OG0000151" 2694 4038 4038 4038 20689 20689 20689 6177 6177 6177 21227 21227 21227 7355 7355 4573 4573 4573 13184 13184 13184 304 304 304 18994 18994 4356 4356 4356 23827 23827 7554 7554 3726
"OG0000152" 6241 3533 3533 3533 3010 3010 3010 6305 6305 6305 5997 5997 5997 6535 6535 3989 3989 3989 5380 5380 5380 7295 7295 7295 3857 3857 2333 2333 2333 2813 2813 3248 3248 3006
"OG0000153" 2601 15327 15327 15327 52019 52019 52019 2615 2615 2615 8370 8370 8370 14043 14043 33170 33170 33170 27546 27546 27546 10173 10173 10173 36109 36109 12544 12544 12544 17606 17606 29443 29443 4822
"OG0000154" 8471 53333 53333 53333 16821 16821 16821 19196 19196 19196 31804 31804 31804 31795 31795 14547 14547 14547 22528 22528 22528 19245 19245 19245 19604 19604 10086 10086 10086 4919 4919 37904 37904 7447
"OG0000156" 6288 6734 6734 6734 2506 2506 2506 4462 4462 4462 4521 4521 4521 2858 2858 6884 6884 6884 7420 7420 7420 7311 7311 7311 5885 5885 3866 3866 3866 1302 1302 1647 1647 1492
"OG0000157" 3855 1333 1333 1333 1685 1685 1685 6577 6577 6577 3370 3370 3370 13258 13258 5506 5506 5506 3397 3397 3397 1212 1212 1212 2779 2779 2265 2265 2265 6847 6847 3354 3354 4941
"OG0000158" 303 5012 5012 5012 2404 2404 2404 1262 1262 1262 3711 3711 3711 5854 5854 1264 1264 1264 3998 3998 3998 8483 8483 8483 6646 6646 1399 1399 1399 1769 1769 2202 2202 302
"OG0000160" 8251 20418 20418 20418 26823 26823 26823 2520 2520 2520 11831 11831 11831 13423 13423 10751 10751 10751 27700 27700 27700 22976 22976 22976 20575 20575 13451 13451 13451 10181 10181 40838 40838 7075
"OG0000161" 7682 17050 17050 17050 11860 11860 11860 7182 7182 7182 24872 24872 24872 14076 14076 15115 15115 15115 10745 10745 10745 11251 11251 11251 30847 30847 18178 18178 18178 5274 5274 16627 16627 9202
"OG0000162" 10484 14507 14507 14507 36727 36727 36727 2984 2984 2984 28589 28589 28589 30368 30368 4023 4023 4023 32610 32610 32610 15505 15505 15505 33741 33741 37144 37144 37144 38384 38384 17296 17296 8505
"OG0000165" 7066 1374 1374 1374 8500 8500 8500 3071 3071 3071 3862 3862 3862 2068 2068 1360 1360 1360 1961 1961 1961 6734 6734 6734 11288 11288 2035 2035 2035 6198 6198 9204 9204 8263
"OG0000166" 17476 20053 20053 20053 23161 23161 23161 14717 14717 14717 25572 25572 25572 22321 22321 20737 20737 20737 40298 40298 40298 14228 14228 14228 17503 17503 12374 12374 12374 5103 5103 19009 19009 14483
"OG0000167" 15371 28128 28128 28128 9136 9136 9136 23277 23277 23277 16168 16168 16168 40402 40402 14791 14791 14791 16072 16072 16072 38276 38276 38276 19938 19938 40611 40611 40611 26646 26646 34036 34036 3084
"OG0000168" 10496 3814 3814 3814 20748 20748 20748 7790 7790 7790 8720 8720 8720 8670 8670 9264 9264 9264 16714 16714 16714 9219 9219 9219 9954 9954 11992 11992 11992 14450 14450 10854 10854 3128
"OG0000169" 2769 21351 21351 21351 24021 24021 24021 1704 1704 1704 14426 14426 14426 29515 29515 23523 23523 23523 20970 20970 20970 25203 25203 25203 34746 34746 14659 14659 14659 15461 15461 4909 4909 4313
"OG0000170" 4941 17187 17187 17187 49163 49163 49163 9276 9276 9276 25701 25701 25701 8949 8949 8898 8898 8898 30919 30919 30919 30447 30447 30447 19242 19242 37009 37009 37009 29906 29906 16260 16260 4971
"OG0000171" 2132 27898 27898 27898 53668 53668 53668 1270 1270 1270 14562 14562 14562 17616 17616 4865 4865 4865 17433 17433 17433 63457 63457 63457 28994 28994 22347 22347 22347 41395 41395 39442 39442 6966
"OG0000173" 8293 24048 24048 24048 33564 33564 33564 24817 24817 24817 21864 21864 21864 38148 38148 15353 15353 15353 26471 26471 26471 93356 93356 93356 46067 46067 52747 52747 52747 15922 15922 20901 20901 5548
"OG0000174" 1583 27891 27891 27891 31861 31861 31861 19618 19618 19618 27148 27148 27148 29814 29814 5738 5738 5738 22594 22594 22594 47814 47814 47814 14170 14170 4149 4149 4149 4892 4892 28597 28597 748
"OG0000176" 1232 8745 8745 8745 3203 3203 3203 3030 3030 3030 5986 5986 5986 8684 8684 1511 1511 1511 1093 1093 1093 3853 3853 3853 4434 4434 406 406 406 2842 2842 3793 3793 2114
"OG0000177" 12132 5833 5833 5833 2755 2755 2755 2152 2152 2152 4777 4777 4777 4082 4082 2801 2801 2801 4530 4530 4530 3036 3036 3036 888 888 4016 4016 4016 7130 7130 7213 7213 7927
"OG0000178" 3015 4264 4264 4264 996 996 996 2327 2327 2327 6087 6087 6087 10982 10982 436 436 436 3085 3085 3085 6269 6269 6269 4501 4501 5567 5567 5567 4207 4207 4149 4149 1484
"OG0000179" 844 13509 13509 13509 8845 8845 8845 12361 12361 12361 2835 2835 2835 7233 7233 1634 1634 1634 22879 22879 22879 21254 21254 21254 27325 27325 785 785 785 8118 8118 30062 30062 386
"OG0000180" 3236 2370 2370 2370 4760 4760 4760 1426 1426 1426 3382 3382 3382 1304 1304 327 327 327 7887 7887 7887 4138 4138 4138 3387 3387 1869 1869 1869 324 324 4703 4703 5741
"OG0000181" 2854 3205 3205 3205 21470 21470 21470 1241 1241 1241 23563 23563 23563 30273 30273 11161 11161 11161 9554 9554 9554 5256 5256 5256 31027 31027 5684 5684 5684 5479 5479 15008 15008 2275
"OG0000183" 5319 19207 19207 19207 19271 19271 19271 10499 10499 10499 7868 7868 7868 9307 9307 3540 3540 3540 5027 5027 5027 15800 15800 15800 39002 39002 19011 19011 19011 10447 10447 13093 13093 6310
"OG0000184" 1458 5544 5544 5544 8298 8298 8298 2347 2347 2347 4621 4621 4621 4497 4497 4435 4435 4435 9137 9137 9137 10201 10201 10201 19713 19713 2504 2504 2504 4307 4307 5503 5503 1778
"OG0000186" 5125 4177 4177 4177 2268 2268 2268 3498 3498 3498 2217 2217 2217 311 311 3244 3244 3244 4864 4864 4864 3728 3728 3728 1716 1716 4068 4068 4068 4626 4626 7698 7698 4679
"OG0000189" 3641 4944 4944 4944 5161 5161 5161 4940 4940 4940 6953 6953 6953 1547 1547 488 488 488 5667 5667 5667 3614 3614 3614 13563 13563 1915 1915 1915 5907 5907 6665 6665 4346
"OG0000190" 5155 18145 18145 18145 19431 19431 19431 5422 5422 5422 25563 25563 25563 5046 5046 19268 19268 19268 14887 14887 14887 16870 16870 16870 28204 28204 18869 18869 18869 16603 16603 13161 13161 4903
"OG0000191" 4068 23931 23931 23931 15974 15974 15974 4829 4829 4829 30185 30185 30185 12354 12354 2343 2343 2343 25725 25725 25725 23676 23676 23676 21115 21115 3979 3979 3979 19798 19798 8711 8711 7906
"OG0000192" 2856 10631 10631 10631 17051 17051 17051 4530 4530 4530 6724 6724 6724 4731 4731 15915 15915 15915 11923 11923 11923 15633 15633 15633 13995 13995 946 946 946 9314 9314 13091 13091 8340
"OG0000193" 1539 5164 5164 5164 4680 4680 4680 3330 3330 3330 3347 3347 3347 2498 2498 627 627 627 4621 4621 4621 4181 4181 4181 3701 3701 2269 2269 2269 1270 1270 3726 3726 2506
"OG0000194" 2025 11346 11346 11346 8886 8886 8886 779 779 779 15537 15537 15537 5087 5087 6352 6352 6352 9002 9002 9002 12215 12215 12215 28528 28528 9273 9273 9273 2555 2555 6437 6437 3097
"OG0000195" 17855 13890 13890 13890 25552 25552 25552 1916 1916 1916 3699 3699 3699 14336 14336 4262 4262 4262 31199 31199 31199 10954 10954 10954 33172 33172 16908 16908 16908 40395 40395 30113 30113 10168
"OG0000196" 6638 21489 21489 21489 24883 24883 24883 48921 48921 48921 16076 16076 16076 64585 64585 29654 29654 29654 13518 13518 13518 30262 30262 30262 59968 59968 6823 6823 6823 38256 38256 17929 17929 5546
"OG0000197" 7049 6218 6218 6218 9259 9259 9259 4168 4168 4168 5735 5735 5735 10737 10737 3025 3025 3025 3170 3170 3170 10892 10892 10892 7098 7098 7700 7700 7700 2084 2084 2877 2877 3262
"OG0000198" 633 9737 9737 9737 4968 4968 4968 464 464 464 9188 9188 9188 982 982 6895 6895 6895 4527 4527 4527 4778 4778 4778 6441 6441 1021 1021 1021 2304 2304 7567 7567 782
"OG0000200" 5033 2831 2831 2831 3527 3527 3527 815 815 815 2996 2996 2996 2322 2322 348 348 348 10274 10274 10274 3842 3842 3842 5432 5432 2196 2196 2196 6062 6062 2480 2480 4962
"OG0000204" 1937 10464 10464 10464 8849 8849 8849 2242 2242 2242 5038 5038 5038 9575 9575 6131 6131 6131 6837 6837 6837 5735 5735 5735 11276 11276 3958 3958 3958 8271 8271 4495 4495 629
"OG0000205" 3447 28898 28898 28898 14612 14612 14612 2828 2828 2828 13892 13892 13892 15098 15098 3396 3396 3396 31711 31711 31711 9866 9866 9866 37616 37616 4501 4501 4501 11972 11972 10319 10319 6151
"OG0000207" 3505 10093 10093 10093 9027 9027 9027 4461 4461 4461 7522 7522 7522 7034 7034 5281 5281 5281 11458 11458 11458 16519 16519 16519 11411 11411 7557 7557 7557 9586 9586 12499 12499 6589
"OG0000208" 1033 5755 5755 5755 6533 6533 6533 1384 1384 1384 6335 6335 6335 3302 3302 2546 2546 2546 3513 3513 3513 7174 7174 7174 13971 13971 7580 7580 7580 2701 2701 1865 1865 325
"OG0000209" 343 1391 1391 1391 8725 8725 8725 1604 1604 1604 2839 2839 2839 5354 5354 2297 2297 2297 8631 8631 8631 6854 6854 6854 9156 9156 783 783 783 583 583 440 440 410
"OG0000210" 3182 12456 12456 12456 33397 33397 33397 14771 14771 14771 16006 16006 16006 18701 18701 5794 5794 5794 22138 22138 22138 8551 8551 8551 22953 22953 5710 5710 5710 10275 10275 14427 14427 6733
"OG0000211" 7999 18374 18374 18374 31824 31824 31824 6722 6722 6722 26822 26822 26822 6270 6270 9645 9645 9645 22604 22604 22604 16105 16105 16105 12173 12173 16674 16674 16674 19648 19648 28661 28661 5420
"OG0000213" 11471 30322 30322 30322 69019 69019 69019 1166 1166 1166 44374 44374 44374 24438 24438 46257 46257 46257 24944 24944 24944 81318 81318 81318 43229 43229 23940 23940 23940 18121 18121 17984 17984 8908
"OG0000216" 3301 25764 25764 25764 16293 16293 16293 4191 4191 4191 18056 18056 18056 3202 3202 10768 10768 10768 8009 8009 8009 26010 26010 26010 8087 8087 21226 21226 21226 4507 4507 12143 12143 2584
"OG0000218" 2069 1342 1342 1342 3157 3157 3157 437 437 437 4765 4765 4765 6086 6086 2885 2885 2885 2665 2665 2665 1404 1404 1404 5199 5199 1994 1994 1994 4753 4753 1285 1285 3800
"OG0000219" 3686 9651 9651 9651 19835 19835 19835 4988 4988 4988 13755 13755 13755 14146 14146 8378 8378 8378 11286 11286 11286 5409 5409 5409 16827 16827 7959 7959 7959 7871 7871 11963 11963 14781
"OG0000220" 2879 4465 4465 4465 4518 4518 4518 2301 2301 2301 5835 5835 5835 1682 1682 631 631 631 2728 2728 2728 2952 2952 2952 3319 3319 4823 4823 4823 6339 6339 3588 3588 7466
"OG0000221" 7738 13108 13108 13108 11680 11680 11680 2916 2916 2916 3808 3808 3808 59116 59116 4954 4954 4954 23619 23619 23619 10993 10993 10993 4208 4208 9004 9004 9004 13331 13331 15666 15666 3810
"OG0000222" 1872 2645 2645 2645 10188 10188 10188 5327 5327 5327 2977 2977 2977 1760 1760 2839 2839 2839 4450 4450 4450 2973 2973 2973 5814 5814 641 641 641 2492 2492 1536 1536 3659
"OG0000223" 2973 5581 5581 5581 6245 6245 6245 4086 4086 4086 10490 10490 10490 4091 4091 6055 6055 6055 10856 10856 10856 16152 16152 16152 6350 6350 15151 15151 15151 1528 1528 10822 10822 5937
"OG0000224" 5846 3296 3296 3296 3465 3465 3465 855 855 855 4868 4868 4868 4758 4758 4653 4653 4653 2311 2311 2311 4731 4731 4731 2813 2813 5063 5063 5063 2315 2315 7828 7828 6590
"OG0000226" 2744 8408 8408 8408 29368 29368 29368 793 793 793 64616 64616 64616 7864 7864 1543 1543 1543 12716 12716 12716 32262 32262 32262 28325 28325 6892 6892 6892 2937 2937 43678 43678 1969
"OG0000228" 4914 3688 3688 3688 3978 3978 3978 7880 7880 7880 4913 4913 4913 4967 4967 5030 5030 5030 1603 1603 1603 3741 3741 3741 3073 3073 3477 3477 3477 1946 1946 1307 1307 4135
"OG0000230" 13629 14315 14315 14315 4117 4117 4117 9819 9819 9819 17050 17050 17050 45398 45398 9041 9041 9041 21909 21909 21909 10927 10927 10927 20896 20896 5533 5533 5533 3614 3614 24993 24993 8898
"OG0000232" 1745 8450 8450 8450 12148 12148 12148 6728 6728 6728 5448 5448 5448 14412 14412 4234 4234 4234 21580 21580 21580 24803 24803 24803 7335 7335 3599 3599 3599 5502 5502 11952 11952 1411
"OG0000233" 13309 5092 5092 5092 4295 4295 4295 3981 3981 3981 4557 4557 4557 5817 5817 7985 7985 7985 3086 3086 3086 3865 3865 3865 5688 5688 8700 8700 8700 9831 9831 8117 8117 6924
"OG0000234" 9207 16084 16084 16084 11113 11113 11113 4364 4364 4364 30014 30014 30014 4746 4746 3200 3200 3200 7176 7176 7176 9404 9404 9404 13556 13556 12830 12830 12830 10729 10729 28451 28451 12595
"OG0000235" 304 3776 3776 3776 3569 3569 3569 3710 3710 3710 4798 4798 4798 3136 3136 1286 1286 1286 2219 2219 2219 5109 5109 5109 8648 8648 3660 3660 3660 6052 6052 3612 3612 1316
"OG0000236" 1537 19195 19195 19195 29664 29664 29664 1799 1799 1799 28209 28209 28209 6190 6190 2068 2068 2068 13658 13658 13658 6572 6572 6572 10716 10716 31130 31130 31130 12268 12268 8703 8703 848
"OG0000237" 6894 8101 8101 8101 9055 9055 9055 6862 6862 6862 12277 12277 12277 8961 8961 7942 7942 7942 7496 7496 7496 7400 7400 7400 14782 14782 734 734 734 60136 60136 11311 11311 9003
"OG0000238" 4457 50265 50265 50265 58381 58381 58381 5431 5431 5431 14057 14057 14057 76136 76136 18094 18094 18094 54048 54048 54048 53974 53974 53974 90903 90903 33948 33948 33948 24471 24471 24994 24994 5090
"OG0000241" 3162 8156 8156 8156 6018 6018 6018 6020 6020 6020 4332 4332 4332 4141 4141 4717 4717 4717 6850 6850 6850 3390 3390 3390 7118 7118 7599 7599 7599 6353 6353 11751 11751 2906
"OG0000243" 1050 43592 43592 43592 92860 92860 92860 2325 2325 2325 23090 23090 23090 18084 18084 4070 4070 4070 57615 57615 57615 54586 54586 54586 47939 47939 5373 5373 5373 1618 1618 8945 8945 1138
"OG0000244" 3274 10603 10603 10603 13605 13605 13605 845 845 845 5021 5021 5021 8081 8081 1716 1716 1716 6630 6630 6630 2017 2017 2017 30486 30486 9029 9029 9029 10582 10582 11726 11726 3937
"OG0000245" 4584 25637 25637 25637 47425 47425 47425 8237 8237 8237 20853 20853 20853 1432 1432 8150 8150 8150 40044 40044 40044 13554 13554 13554 29585 29585 10752 10752 10752 19902 19902 30825 30825 5111
"OG0000246" 9876 9288 9288 9288 18073 18073 18073 5778 5778 5778 17925 17925 17925 1454 1454 3289 3289 3289 8897 8897 8897 3487 3487 3487 11617 11617 5064 5064 5064 16628 16628 6574 6574 2442
"OG0000247" 436 4151 4151 4151 14773 14773 14773 15868 15868 15868 31592 31592 31592 3871 3871 6813 6813 6813 16869 16869 16869 36001 36001 36001 8827 8827 5485 5485 5485 2281 2281 5899 5899 1198
"OG0000248" 2978 4135 4135 4135 5587 5587 5587 2689 2689 2689 350 350 350 1713 1713 4743 4743 4743 2790 2790 2790 1129 1129 1129 4842 4842 5140 5140 5140 7745 7745 5420 5420 5491
"OG0000249" 6666 6197 6197 6197 3307 3307 3307 402 402 402 629 629 629 4778 4778 1509 1509 1509 1686 1686 1686 2447 2447 2447 2376 2376 752 752 752 6806 6806 4797 4797 4996
"OG0000250" 1627 2045 2045 2045 2075 2075 2075 3360 3360 3360 4600 4600 4600 3641 3641 989 989 989 3304 3304 3304 795 795 795 5008 5008 4701 4701 4701 14727 14727 1446 1446 708
"OG0000251" 1961 4403 4403 4403 2649 2649 2649 6394 6394 6394 5741 5741 5741 9657 9657 2804 2804 2804 7007 7007 7007 6191 6191 6191 4886 4886 4486 4486 4486 5488 5488 1104 1104 2012
"OG0000252" 2394 11487 11487 11487 12520 12520 12520 3137 3137 3137 32498 32498 32498 12420 12420 13940 13940 13940 15860 15860 15860 10461 10461 10461 41963 41963 28695 28695 28695 5391 5391 22862 22862 1903
"OG0000254" 2433 5326 5326 5326 3208 3208 3208 955 955 955 2241 2241 2241 1406 1406 3757 3757 3757 5811 5811 5811 1286 1286 1286 3198 3198 6746 6746 6746 5600 5600 5948 5948 2387
"OG0000255" 7852 13329 13329 13329 21245 21245 21245 8748 8748 8748 8666 8666 8666 14413 14413 7944 7944 7944 9528 9528 9528 14426 14426 14426 16463 16463 19488 19488 19488 1993 1993 13992 13992 4042
"OG0000256" 5836 5811 5811 5811 7588 7588 7588 2993 2993 2993 5417 5417 5417 1688 1688 2570 2570 2570 4025 4025 4025 3865 3865 3865 3164 3164 5301 5301 5301 3954 3954 3962 3962 7306
"OG0000258" 2706 54431 54431 54431 8346 8346 8346 3517 3517 3517 11719 11719 11719 18968 18968 6468 6468 6468 9224 9224 9224 60509 60509 60509 37341 37341 10596 10596 10596 8325 8325 24042 24042 4158
"OG0000259" 2596 6701 6701 6701 12798 12798 12798 6060 6060 6060 13688 13688 13688 2219 2219 4352 4352 4352 11407 11407 11407 10204 10204 10204 51848 51848 11895 11895 11895 9040 9040 4281 4281 8444
"OG0000261" 528 18981 18981 18981 11828 11828 11828 3630 3630 3630 6244 6244 6244 8635 8635 7763 7763 7763 25104 25104 25104 10838 10838 10838 7851 7851 13947 13947 13947 8297 8297 12742 12742 1377
"OG0000262" 3851 16104 16104 16104 31170 31170 31170 3902 3902 3902 21203 21203 21203 40252 40252 8914 8914 8914 23851 23851 23851 13177 13177 13177 23965 23965 17232 17232 17232 9021 9021 11065 11065 5621
"OG0000263" 4381 5107 5107 5107 2624 2624 2624 5136 5136 5136 3013 3013 3013 7084 7084 406 406 406 7969 7969 7969 1330 1330 1330 3351 3351 2671 2671 2671 684 684 1535 1535 771
"OG0000264" 5686 8728 8728 8728 2845 2845 2845 6916 6916 6916 5570 5570 5570 4859 4859 10820 10820 10820 8223 8223 8223 9917 9917 9917 10013 10013 8372 8372 8372 10735 10735 7618 7618 6115
"OG0000265" 6025 540 540 540 615 615 615 3523 3523 3523 690 690 690 1448 1448 6283 6283 6283 2678 2678 2678 4162 4162 4162 5790 5790 1915 1915 1915 3378 3378 5734 5734 4071
"OG0000266" 1596 7970 7970 7970 18156 18156 18156 21411 21411 21411 34161 34161 34161 10156 10156 8892 8892 8892 13657 13657 13657 15024 15024 15024 41706 41706 3565 3565 3565 3075 3075 6463 6463 2097
"OG0000267" 3825 8235 8235 8235 20032 20032 20032 9124 9124 9124 22354 22354 22354 8715 8715 4591 4591 4591 5924 5924 5924 27194 27194 27194 70129 70129 3980 3980 3980 8503 8503 4227 4227 8677
"OG0000268" 2883 18853 18853 18853 19562 19562 19562 1545 1545 1545 5020 5020 5020 32972 32972 6421 6421 6421 13450 13450 13450 25880 25880 25880 29417 29417 3591 3591 3591 16785 16785 9370 9370 1958
"OG0000269" 2394 3576 3576 3576 6796 6796 6796 3969 3969 3969 3095 3095 3095 2733 2733 5736 5736 5736 4480 4480 4480 5679 5679 5679 12365 12365 37249 37249 37249 6279 6279 10467 10467 6300
"OG0000270" 3666 1556 1556 1556 2132 2132 2132 2618 2618 2618 597 597 597 3924 3924 3727 3727 3727 5667 5667 5667 4598 4598 4598 3917 3917 2301 2301 2301 2362 2362 1096 1096 6024
"OG0000271" 9727 22821 22821 22821 35838 35838 35838 37941 37941 37941 35438 35438 35438 32811 32811 27419 27419 27419 12204 12204 12204 16898 16898 16898 31663 31663 13472 13472 13472 20985 20985 59309 59309 7418
"OG0000272" 1753 7890 7890 7890 7920 7920 7920 6965 6965 6965 25098 25098 25098 7136 7136 9692 9692 9692 11186 11186 11186 18306 18306 18306 28432 28432 36732 36732 36732 10512 10512 16212 16212 6137
"OG0000273" 3982 5700 5700 5700 4828 4828 4828 4552 4552 4552 2511 2511 2511 2321 2321 2411 2411 2411 2004 2004 2004 1260 1260 1260 1024 1024 4928 4928 4928 4522 4522 5840 5840 8023
"OG0000274" 1971 2916 2916 2916 1309 1309 1309 313 313 313 2577 2577 2577 696 696 1685 1685 1685 3019 3019 3019 2941 2941 2941 3778 3778 3940 3940 3940 3889 3889 5849 5849 4185
"OG0000275" 10468 19444 19444 19444 12051 12051 12051 2101 2101 2101 2460 2460 2460 16268 16268 8200 8200 8200 14902 14902 14902 36524 36524 36524 6708 6708 11982 11982 11982 20744 20744 3384 3384 13078
"OG0000276" 2273 5855 5855 5855 3287 3287 3287 3316 3316 3316 1109 1109 1109 1764 1764 2674 2674 2674 4235 4235 4235 8068 8068 8068 6905 6905 719 719 719 4463 4463 1843 1843 1541
"OG0000277" 1988 1152 1152 1152 1266 1266 1266 2944 2944 2944 3957 3957 3957 4692 4692 1183 1183 1183 7345 7345 7345 3848 3848 3848 3708 3708 2653 2653 2653 7332 7332 6009 6009 1441
"OG0000278" 400 15534 15534 15534 28600 28600 28600 8502 8502 8502 21694 21694 21694 26012 26012 9063 9063 9063 11894 11894 11894 10051 10051 10051 23862 23862 40065 40065 40065 3090 3090 5873 5873 1115
