"CCRYP_KC8782" "CDUBI_KC8779" "CDUBI_KC8780" "CDUBI_KC8781" "CGRAY_KC8769" "CGRAY_KC8770" "CGRAY_KC8771" "CHAMU_KC8582" "CHAMU_KC8601" "CHAMU_KC8602" "CNERT_KC8482" "CNERT_KC8483" "CNERT_KC8484" "CRUST_KC8774" "CRUST_KC8775" "CSETO_KC8659" "CSETO_KC8660" "CSETO_KC8661" "CTENE_KC8583" "CTENE_KC8585" "CTENE_KC8587" "OAUST_KC8577" "OAUST_KC8579" "OAUST_KC8580" "OINCO_KC8597" "OINCO_KC8598" "PFALL_KC8497" "PFALL_KC8498" "PFALL_KC8499" "PHORS_KC8784" "PHORS_KC8785" "PLUCI_KC8540" "PLUCI_KC8783" "PPALL_KC8786"
"OG0000103" 63 1327.52 681.15 306.95 5378.37 5824.18 6073.81 225.65 804.78 2556.07 8525.99 7933.36 5966.31 233.99 781.99 621.85 465.98 920.25 2787.26 1841.73 543.43 1145.35 1789.34 3197.05 414.45 932.45 7626.44 3127.42 4344.95 497.15 173 627.44 157.05 283
"OG0000104" 4452.44 62.69 84.69 39.46 87.26 50 261.01 396.44 1093.9 2566.52 561.8 885.58 967.34 406.12 853.66 1299.31 1438.9 1806.04 86.99 123.3 59.12 179.16 453.83 489.49 1209.46 1627.02 2035.26 2052.1 1458.92 966.53 1024.26 925.28 1407.4 311.33
"OG0000106" 2274.65 9289.2 1583.74 823.75 2401.27 908.21 3374.8 125 1561.34 788.58 7353.02 3450.22 1348.29 3180.99 6407.84 4124.24 852.24 961.06 1621.76 1449.02 4117.77 1105.88 1515.71 2334.9 2492.93 1649.38 2126.28 489.2 363.27 10408.61 412.48 781.25 1730.08 610.27
"OG0000107" 282.39 180.7 319 684.52 326.79 257.84 235.09 34 46 71.59 599.08 492.52 995.22 1083.16 280.83 427.98 397.23 290.09 880.02 682.77 206.18 186.58 540.5 619.46 756.32 742.81 1118.95 1110.27 1398.38 496.6 581.19 622.73 757.86 339.55
"OG0000108" 145 57.77 60.67 67.01 40 32 61 4 13.31 37.23 76.27 83.89 128.8 61.83 33 20 33.29 110.88 141.11 337.59 62.54 47.94 113.57 53.15 86.61 97.48 0 8 11 300.92 319.17 516.87 710.55 169.24
"OG0000109" 364.33 56.48 78.08 22.74 82.27 16.67 203.89 46.25 407.28 397.75 208.46 419.92 686.92 3 102.45 3609.14 5138.8 9185.67 384.1 495.67 51.23 257.96 774.94 1775.29 1245.38 1378.83 22.48 43.11 30.69 353.26 509 182.43 270.42 336.98
"OG0000110" 247.94 1131.49 1631.17 1616.5 1201.65 417.82 2275.79 940.95 3339.11 6537.87 124.95 156.53 355.61 255.8 582.88 20.73 25.66 40.02 1868.42 2536.08 1325.95 45.01 90.91 123.59 1702.84 2620.02 127.45 192.57 194.96 434.99 320.57 489.57 338.78 777.45
"OG0000111" 272.95 69.1 88.63 60.29 214.88 136.58 631.41 238.42 560.45 1244.1 32.47 64.76 141.03 0 4.97 179.18 198.65 563.44 671.05 1184.46 315.54 74.25 166.03 200.99 651.61 872.93 34.98 121.71 87 603.34 572.05 9 3 87.27
"OG0000112" 83.04 382.27 475.08 947.59 375.32 741.41 3117.4 50 43 84 348.54 205 1063.03 406.06 773 601.01 314.42 511.73 997.48 344.71 148.72 369.81 834.57 925.57 494.45 937.98 619.27 625.4 543 210.6 151.25 193.64 740.72 603.05
"OG0000113" 137 402.93 466.07 564 133.08 52.23 338.01 21.52 16.56 77.82 0 10.05 3.32 187.88 412.73 207 99.47 194 576.69 561.7 321.46 205.99 522.82 413.55 400.89 514.45 1161.37 608.62 302.09 266 323 283.4 109.95 217.85
"OG0000114" 233.01 374.35 535.1 145.81 498.59 245.86 1460.89 51 90.84 290.01 139.79 100.17 354.3 84.05 275.01 402.6 127.16 361.36 302.78 365.06 10.13 101.9 458.18 283.16 449.85 527.56 662 571.98 421.02 396.48 348.01 208.18 462.65 303
"OG0000115" 5504.15 4878.26 5795.87 4917.11 1039.11 1328.04 7762.45 647.33 2726.3 4472.99 2278.21 3154.48 4309.46 2910.34 9330.7 2177.75 1706.76 1186.51 8385.59 5730.94 4840.05 774.5 1978.56 1381.41 3053.26 3347.17 3421.71 3738.4 2692.87 5307.31 5092.53 4586.79 6069.85 5772.49
"OG0000116" 1249.27 536.99 445.89 343.17 442.31 118.41 829.63 66.84 203.64 287.73 216.53 273.2 661.32 26.99 241.9 267.78 108.53 322.26 2425.69 2506.45 1831.02 578.4 1762.54 1354.23 237.07 228.58 52.37 25.63 66.1 304.08 294.05 267.6 275.77 1011.6
"OG0000118" 48 205.91 276.53 360.67 255.33 109.26 815 44 69 143 35.67 81.73 253.65 60.33 391.69 254.02 140.58 166.91 370.32 471.08 392.56 146.6 498.37 387.53 491.73 946.74 147 348.35 190 264.45 158.36 272.68 334.46 224.8
"OG0000119" 416.36 115.19 139.78 242.46 314.81 168.21 710.28 54 259 440.92 87.05 114.7 148.88 261 154.36 25.48 87.2 192.81 175.63 380.5 65.66 42.75 120.18 136.46 521.67 491.02 13.88 147 127.83 38.22 70.35 100.22 79.73 54
"OG0000120" 688.97 2417.45 2998.99 1593.99 434.55 213 1172.36 62.64 228.22 400.41 137.7 148.59 217.24 1472.65 10319.19 2017.37 1891.36 3744.01 2760.8 3112.39 2620.07 151.09 402.36 461.06 480.46 423.51 127.18 117.4 43.38 3177.56 3632.71 92.31 129.5 2196.87
"OG0000122" 371.09 34 43 46 7034.97 33.26 437.16 0 30.9 54.27 16.54 19.94 29.18 11.24 91 109 79.58 161.16 222 242.13 6.65 121.97 339.69 930.27 1261.89 1242.92 220.94 429.56 134.8 115.93 230.97 150.5 358.08 17
"OG0000124" 724.5 1306.81 1976.04 1220.01 216.68 55.64 491.05 273.4 1155 1585.92 295.72 755.56 1358.53 218.4 418.14 2439.64 2450.69 2708.48 10051.09 11344.82 6834.16 124.14 561.98 505.62 5894.88 6333.67 0 46.37 52.45 446.35 564.4 132.21 157.45 166.12
"OG0000125" 6393.87 32.07 63 89.87 1250.62 751.26 2649.43 242.02 535.93 989.73 462.64 635.58 1095.73 1038.29 1044.76 8.78 3.88 56.01 1195.61 1189.74 536.49 992.47 1824.12 2227.92 8467.59 11894.62 697.48 1969.98 1583.04 1191.99 1747.44 10049.89 10096.03 1923.41
"OG0000126" 75.18 57.28 88.04 32.55 533.4 130.31 1071.66 34 45 117.01 268.98 439.52 279.35 207 567.99 133.68 75.01 181.17 440.13 434.45 330.1 56.73 357.9 205.76 586.16 734.62 227.39 201.88 30.71 44.91 23.04 233.55 486.66 228.03
"OG0000127" 12 278.62 296.85 240.18 647.05 201.97 516.35 39.42 87.66 298.14 240.79 992.44 198.56 339 497.5 160 95.99 117.99 659.79 526.04 239.21 251.45 825.83 613.96 704.76 937.72 273 200.98 125.14 174.09 203.41 120.34 62.76 145
"OG0000128" 459.03 453.79 564.28 362.24 451.08 236.27 1547.97 170 265.91 471.1 306.01 402.13 708.25 96 814.42 491.58 419.65 462.69 533.09 466.43 423.68 129.46 490.07 695.31 1288.26 1447.49 106.82 287.19 52 1369.66 1120.27 475.55 785.71 297
"OG0000129" 50 306.08 521.19 643.92 282 226.43 773.74 62 42 173.13 113 57 267.25 89.63 256.65 168 104 140 851.13 637.13 504.26 130.63 446.93 344.16 689.42 804.54 73.07 344.67 223.19 209.75 182.37 172.78 141.77 254.99
"OG0000130" 215.39 88.47 113.14 155.53 96.54 30.9 180.52 58.86 233.1 233.67 37 76.91 80.43 7 54.92 401.61 342 477.88 209.43 235.99 51 35.41 47.57 104.95 93.72 113.47 27 30.88 30.26 40 120 22 6 0
"OG0000131" 171 356.74 635.13 511 451.47 172.85 1754.81 100 150 610 324.88 235.57 968.2 170 1316.88 493.21 337.55 329.01 550.82 480.88 492.63 146.2 718.45 586.13 434.6 463.16 117 199 102.65 324.5 552.02 291.07 613.71 279
"OG0000132" 256.98 174.61 270.81 248.37 151.03 49.69 301.93 36.51 123.14 224 100.19 104.86 308.01 20 125.91 264.73 281.56 593.93 48.79 96.93 17 9.85 40.38 25.47 225.88 241.26 80.06 264.58 234.51 380.17 289.51 95.84 253 42
"OG0000134" 380.58 13.5 2.06 1 296.46 149.53 860.82 21.32 108.94 103.97 29.03 68.5 140.43 249.96 785.62 355.15 423.01 960.69 381.25 648.18 224.74 144.14 575.42 446.14 2743.69 2900.47 351.42 538 572.19 410.69 735.51 579.57 489.87 1112.43
"OG0000135" 391.23 434.57 405.54 332.15 401.66 116.39 1142.35 76.89 256.67 387.75 40.19 30.29 257.67 20.69 28 302.22 405.04 390.37 229.58 308.62 156.55 31.33 80.48 82.22 170.67 254.34 120.53 281.53 271.89 3084.13 4701.11 798.2 1185.86 1016.7
"OG0000136" 58.01 77.47 184.74 199.15 381.74 160.74 462.91 3 41 103 118.53 193 293.25 11.71 215.02 286.03 163.83 62.87 177.71 194.54 111 57.84 213.88 138.58 534.16 668.85 134 133.41 75 212.11 123.36 61.49 291.94 113.08
"OG0000138" 782.66 2485.13 1427 626.86 2694.04 2021.08 7464.45 61 209.16 364.86 968.91 1019.26 1311 898.32 2969.64 822.68 267.11 380.49 1459.93 1539.45 1395.87 402.23 1395.63 976.61 885.62 1147.23 1035.52 1049.46 1540.45 502.7 555.18 2204.28 1424.57 426.76
"OG0000139" 675 1165.56 836.62 869.88 2035.27 645.86 2079.26 177.3 473.36 1007.2 1407.12 1647.56 1511.8 166.99 665.23 435.95 328.69 95.34 1319.57 1280.18 1139.8 448.75 1379.77 1229.87 2479.2 2771.22 1355.62 1046.67 538.85 755.17 588.27 559.79 927 426.15
"OG0000140" 202.34 125.23 391.29 118.36 1148.01 1589.08 2939.68 10.06 182.2 38.42 1532.29 1525 1119.49 80.38 960.42 353.74 497.47 303.71 1016.37 718.91 457.01 425.24 900.26 654.05 821.83 897.79 1794.09 705.69 920.95 833.92 830.44 595.97 1042.83 1226.49
"OG0000141" 874.35 554.38 793.99 368.27 407.71 163.71 863.27 198.02 754.38 1325.45 159.12 286.84 680.85 182.38 525.31 365.22 390.61 563.88 820.91 1139.21 347.19 403.25 1240.62 1713.32 1440.15 2089.31 153.11 314.06 179.61 243.18 368.16 147.22 248.23 450.79
"OG0000142" 198 271.55 314.39 188.03 336.44 164.89 806.94 28.32 61 66.9 465.46 605.1 844.35 283.99 504.85 122.07 126 95.01 367.6 212.21 229.43 77.01 637.61 538.97 664.23 2062.82 376.99 648 519 299.48 110.44 313.16 374.19 140.26
"OG0000143" 864.99 136.94 215.88 103.17 97.05 73.07 1203.32 78 19 229.63 87.05 23.83 481.3 199.01 871.04 149.64 163.15 82.57 346.62 116.21 328.66 121.02 448.7 379.24 239.27 664.75 353.56 281.92 169.16 575.11 969.08 838.59 1460.65 550.19
"OG0000144" 136 293.95 303.92 165.03 510.29 253.74 991.65 52.01 127 328 1020.79 1411.53 692.93 249 309.72 119.43 99.95 137.01 647.02 603.77 291.06 206.29 667.87 441.05 897.39 1279.23 304.86 320.18 155.33 681.99 492.39 525.31 749.28 365.22
"OG0000145" 77.43 64.1 146.11 127.75 1922.62 230.65 1096.57 67 195.08 228.99 999.7 2559.05 1114.95 52 127 143 179 210.59 313.77 350.37 53.47 335.03 1029.92 521.82 2020.8 2916.09 57.93 36.81 30.65 149.04 284.54 897.39 999.71 155.88
"OG0000146" 120 98.15 384.32 374.48 78.89 0 728.78 154 215.29 394.33 580.2 450.57 794.83 49.64 189.84 321.59 171.3 129 744.31 645.75 372.53 128.6 357.48 517.85 991.97 1629.1 496.73 524.37 270.43 201.6 242.23 329.6 539.55 313.16
"OG0000147" 0 133 164.01 129 48.8 28.87 216.15 45.24 242.91 399.38 143.84 199.31 371.15 19 112.61 28 69 46 212.26 216.77 49.01 5 22.49 34 81.09 199.75 157 292.84 246.28 559.19 706.33 470.47 885.34 187
"OG0000148" 144.18 131.19 173.34 166.82 113.83 75.48 254.01 13.73 525.62 306.18 536.87 891.79 1337.77 63.13 55.05 3.22 20.87 32.59 547.57 758.09 195.7 78.95 179.96 175.57 88.19 66.56 520.03 1341.8 1216.87 708.16 850.81 195.5 238.49 830.82
"OG0000149" 1020.44 67.82 76.77 80.8 128.35 57.84 409.95 2 53.33 62.77 87.34 201 243.44 5 236.62 68.45 63.07 88.6 200.02 282.92 43.41 84.7 206.63 523.91 254.84 237.92 194.38 301.4 191.29 576.83 834.01 653.26 2965.64 1188.15
"OG0000150" 11 366.03 462.61 373.04 131.12 90 432.4 123.89 529.5 825.21 28.01 103 100.27 176.64 581.89 567.99 553.81 953.71 1050.09 1381.88 583.74 188.79 569.74 666.63 461.89 575.81 280.4 548.11 204.56 626.86 827.1 175.87 376.67 213.56
"OG0000151" 71.05 46 55.82 104.86 117.38 55.05 618.19 21.01 56 160.31 86.73 19.5 286.25 99 326.37 81.06 87.74 105.91 172.14 167.19 225.12 0 6.07 2.2 87.98 226.8 99.26 53.39 23.58 194.41 452.92 140.41 246.82 194.74
"OG0000152" 1000.5 117.77 128.36 132.16 956.85 709.44 2508.75 366.01 917.48 1948.07 791.58 742.47 1612.99 389.21 368.3 2003.66 1483.43 3278.89 358.73 613.31 192.87 862.25 2209.94 1860.03 1026.9 1131.03 93.85 858.3 110.95 0 8.16 289.9 849.42 5.15
"OG0000153" 224.05 524.41 933.73 1247.41 597.67 385.51 2461.94 37 32 200 323.87 256 545.31 626 1208.09 418 385.84 325.36 750.66 652.58 522.3 309.46 577.55 197.81 626.9 932.72 717 649.01 362.24 376.94 732.96 177.88 546.16 458
"OG0000154" 399.39 567.63 585.89 751.18 250.25 169.04 1289.86 132.83 414.27 492.22 599.54 654.58 1162.32 410.83 1131.08 792.47 691 620 1058.19 902.45 837.28 492.53 1644.13 1918.8 1227.62 1127.1 696.97 508.45 474.19 500.76 439.03 620.49 1161.77 738.39
"OG0000156" 949.32 284.48 565.61 451.49 141.98 48 207.61 154.76 447.05 1020.82 78.77 100.07 281.95 190.16 223.9 522.56 586.2 1158.65 254.29 443.18 140.45 82.07 179.73 259.34 385.54 639.14 49.58 98.69 30.6 118.16 141.5 28 67 0
"OG0000157" 365.71 52.48 75.12 38.01 70.23 44.96 158.39 296.19 615.2 1072.92 39.44 85.13 102.22 167.14 419.56 557.77 444.56 961.76 504.41 610.45 147.01 65.2 113.62 99.82 414.92 659.93 17 81.7 50.35 555.09 644.65 939.43 588.23 286.83
"OG0000158" 0 2606.59 2538.76 1000.16 1859.09 1484.44 5194.03 4.54 52.89 89.59 305.86 330.78 680.71 576.35 1452.04 731.27 793.26 1315.8 2994.44 2914.24 2416.44 2971.69 5649.33 7853.12 2117.64 2645.89 129.95 290 107.3 2661.04 2963.04 121.44 182.55 18
"OG0000160" 662.88 299.66 556.77 606.71 252.55 124.7 635.83 25.54 7 49 35.51 11.91 401 185.12 497.75 467.7 350 265.37 323.15 388.49 180.29 11 59.58 58.27 93.02 59.1 187.56 451.25 117.88 396.8 631.61 318.95 112.31 135.3
"OG0000161" 393.35 53.68 406.48 483.89 40.27 74.48 464.22 122.58 104.04 256.1 129.73 110.34 295.07 142.87 392.45 311.51 297.35 618.07 241.98 336.48 292.09 84.34 384.63 266.95 582.77 1114.4 127.62 470.86 45.55 114.67 96.69 167.68 363.6 619.62
"OG0000162" 631.28 386.59 483.71 415.46 399.65 63.6 375.92 52.99 155 227.21 480.87 659.92 620.01 162.43 737.05 274.32 184.07 175.32 772.99 672.94 543.59 211.54 448.34 302.31 1111.23 1259.4 444.89 173.54 369.01 456.99 602.66 307.93 553.42 552
"OG0000165" 96066.35 163.52 298.35 655.88 28408.32 21720.33 75733.38 1642.2 4692.47 9569.51 1908.95 2446.3 4893.39 897.45 787.69 3731.59 3082.11 9018.06 6559.94 6834.12 2331.38 4951.05 12685.81 6291.88 8365.36 10290.25 85.93 145.76 146.74 54119.91 63102.43 160234.13 184694.82 38734.17
"OG0000166" 591.58 1541.85 1256.03 118.25 1362.22 1507.61 5259.9 65 311 496.01 1284.16 950.16 1324.19 277.35 1094.5 884.82 610.03 668.84 837.45 783.37 760.28 218.39 897.03 536.74 605.33 1073.65 618.74 786.5 356.8 324.41 209.42 684.51 1603.7 744.78
"OG0000167" 801.33 1418.92 1365.9 1251.43 2159.58 1011.43 4864.99 97 317.99 667.97 703.6 1635.54 1465.46 506.05 2247.56 1141.09 725.36 551.29 647.42 618.26 692.17 304.68 671.16 441.9 4271.18 3310.88 877.37 1063.69 507.05 1928.88 1706.23 431.58 1043.07 485.48
"OG0000168" 871.7 202.26 194.69 309.82 619.33 550.53 2573.06 197.21 153.68 632.89 624 446 1121.83 279.31 1026.28 306.46 265.11 120.19 870.9 745.38 548.59 152.39 741.49 732.18 1866.04 3313.08 413.4 377.17 309.93 442.94 928.9 404.92 569.93 383.25
"OG0000169" 147 182.26 257.14 87.76 343.99 222.76 1082.16 6 22.19 102 243.48 271.58 242.86 186.93 572.48 296.99 188.75 172 682.81 435.74 367 123.93 360.02 388.91 586.68 694.08 442.18 408.53 175.75 295.15 318.94 221.25 189.04 200.22
"OG0000170" 64.21 267.8 177.78 166.39 218.29 96.36 872.32 83.99 128 482.19 255.06 369.8 351.95 36 196.18 247.91 204.24 288.45 129.42 205.99 182.92 72.85 462.08 224.56 1150.05 1803.61 456.97 199.52 303 707.99 778.5 197.9 311.91 207.63
"OG0000171" 0 332.2 327.49 158.91 194.18 111.22 785.53 35 75 143.11 82.7 110.83 302.83 0 224.39 182.67 151.35 88.45 597.79 584.51 123.49 77.62 307.88 329.03 422.35 465.05 561.13 680.71 349.45 366.9 274.89 266.23 205.13 179.92
"OG0000173" 532 282.43 553.28 321.65 115.95 140.19 516.19 169.46 51.81 490.22 175.47 138.34 178.47 0 1063 136.88 245.86 0 113.23 168.29 269.25 322.97 950.86 942.16 704.52 849.11 258.44 197.66 235.95 258.35 165.14 60.05 165.74 187.82
"OG0000174" 48 816.02 650.82 521.41 506.46 441.62 1295.18 145.51 715.03 554.62 1250.8 612.11 617.26 164.74 421.49 101.07 108.55 145 600.31 734.28 627.37 300.51 970.59 528.13 543 596.11 243 192 64 130.59 176.8 328.46 247.67 65
"OG0000176" 421.15 254.39 272.49 102.07 339.8 178.64 850.33 118.54 312.6 617.76 200.97 241.2 445.06 830.84 952.69 18.34 4.01 93.17 85.43 156.65 36.35 464.59 1119.36 1306.97 2058.81 2577.36 7 15.72 10 201.15 307.7 3329.82 2981.41 11
"OG0000177" 802.54 589.1 740.17 670.13 74.52 58.01 260.92 32.41 88.66 162.76 543.33 559.54 1460.62 185.01 166.41 2552.51 1904.5 2207.59 875.45 1043.38 594.58 58.51 208.27 158.04 237.45 333.98 1453.9 1387.39 901.44 460.46 984.7 2702.37 3677.35 2753.61
"OG0000178" 557.41 618.18 896.14 534.76 40.62 19.49 77.03 177.9 738.19 1110.35 127.31 167.06 315.04 679.5 1771.45 5.46 15.52 23.76 994.09 1610.1 410.59 512.39 1328.36 1769.22 1350.73 1600.69 205.88 604.96 489.28 2403.8 3333.25 896.14 1004.29 348.58
"OG0000179" 38.62 178.24 190.86 202.7 33.86 29.42 198.39 30.31 63.71 141.75 44 21 54 31 101.67 32 23.43 14.81 216.76 141.83 163.96 55.9 248.53 285.6 388.1 565.14 17 40 6 109.99 137 163.62 272.72 18
"OG0000180" 888.02 596.76 882.01 1873.65 342.86 185.35 894.27 45.6 109.19 360.1 146.76 255.57 391.61 27.25 111.02 1463.18 1572.74 4305.99 3332.28 5601.5 883.46 351.82 1062.36 825.53 5874.72 4552.23 406.79 2684.65 2780.14 143.59 270.83 10119.47 1079.16 72
"OG0000181" 94.89 36.34 153.21 44.56 205.84 77.83 442.48 20 18 69.06 326.67 490.02 339.44 64.41 337.34 258.56 260.47 408.31 200.83 143.12 95 23.07 33.98 65.33 393.74 497.49 100.26 520.99 49.48 117.66 219.13 58.53 486.38 85.36
"OG0000183" 132.68 894.48 966.17 1352.51 542.81 184.76 2143.14 76.47 89.91 427.19 157.86 102.43 414.79 528.48 802.33 124 40.46 109.43 368.86 335.95 364.7 192.99 343.8 241.09 722.34 1062.59 845.53 1259.67 759.41 161.37 223.32 108 486.44 748.87
"OG0000184" 121 123.89 199.52 114.42 176.53 146.05 982.15 24 109.28 197.47 57.72 35.67 172.24 59.1 350.99 136 177 225.82 293.38 945.19 155.79 219.26 780.15 835.63 2257.22 2324.25 28 87.81 50.09 179.85 154.01 99.16 88.99 166.95
"OG0000186" 2276.72 2937.7 4041.67 4471.85 2551.36 2000.11 6708.09 1849.14 5081.12 13149.19 87.47 103.38 203.21 145.77 116.23 2723.68 2069.71 5805.05 414.11 358.82 108.23 315.06 834.65 1176.62 329.26 322.03 122.19 128.99 25.08 2719.46 3504.05 603.63 931.81 206.3
"OG0000189" 169 192.47 124.98 102.05 386 300 1318.86 28.36 207 344.31 246.7 120.82 168.04 47 85.71 10.12 0 6.94 942.13 878.97 378.28 185.51 362.32 476.59 2630.64 4335.84 47.53 205.74 70.85 372.29 803.89 109.87 114.91 325.58
"OG0000190" 325.15 497.75 740.72 608.34 481.43 253.52 1336.03 57.68 260.46 499.72 323.31 320.68 725.01 324.87 797.63 420.28 295.29 271 402.61 317.18 233.31 95.74 102.54 129.64 882.06 1133.91 407.57 489.97 367 374.23 439.64 409 507.16 663.58
"OG0000191" 268.53 267.1 230.84 244.25 584.15 265.16 964.35 38.6 78.56 408.23 677.04 884.58 651.99 122.68 494.68 231 214 235 699.71 593.01 372.66 64.18 271.05 167.95 847.58 1332.8 81.35 134.76 17.34 335.91 153.26 260.62 327.77 364
"OG0000192" 234.63 890.69 518 469.99 1727.17 539.29 794.77 162.53 595.05 987.77 84.79 33.93 216.6 50 660.07 1241.95 213.21 301.95 569.92 437.71 211.44 1032.63 1183.1 615.55 1215.33 405.5 19 35 125.08 844 177 775.62 879.96 138.21
"OG0000193" 662.63 2485.57 3425.51 2377 263.53 113.91 789.25 247.06 865.76 1569.43 74.15 140.79 310.62 240.05 725.15 129.93 144.38 234.48 662.55 822.47 266.64 259.44 682.56 786.04 1141.82 1736.79 217.5 267.88 116.82 117.97 154.08 172.43 298.58 142.62
"OG0000194" 31 129.32 96.25 122.18 52.19 115.9 371.99 5 38 37.27 96 74.41 133.99 122.52 70.12 55 47.48 70 50.96 34.46 54.23 40.17 124.63 115.75 589.22 555.79 150 192 49.01 105.4 126.55 53.87 55.4 156
"OG0000195" 662.62 434.79 509.94 189.74 282.49 234.09 1463.86 12.71 36.53 12.65 130.95 57.82 155.95 92.31 772.12 326.17 206.33 119.32 324.43 153.57 44.54 91.92 741.25 371.31 614.64 1019.05 777 1080.8 501.96 216.58 665.5 298.23 902.47 1102.77
"OG0000196" 872.43 1064.44 1177.01 842.13 1246.93 695.87 2984.79 157.36 884.52 1169.51 1913.4 2215.95 1531.2 321.01 1283.22 427.71 617.62 400.78 547.04 412.68 194.98 197.7 1220.58 939.31 1057.64 915.11 595.47 368.42 293.38 1745.77 1052.28 30.49 269.65 459.68
"OG0000197" 737.87 989.25 951.15 250.22 301.01 234.48 1450.25 189.55 267 1058.4 998.7 859.86 680.49 394.82 2013 384.35 364.89 135.5 1348.01 448.08 766.08 340.69 1499.6 517.78 571.29 909.43 2856.77 2007.23 1231.43 503.83 165.34 219.7 488.45 582.93
"OG0000198" 44.37 397.32 561.38 452.01 118.36 61.7 229.87 0 0 9.23 163.02 164.65 419.35 143.1 61.97 866.72 1091.87 2006.85 140.27 177.59 13.97 14.82 49.25 88.68 1330.5 1286.31 4.13 36.18 22.54 42.13 54.1 964.27 689.28 37
"OG0000200" 391.98 284.16 266.98 213.83 185.99 85.03 309.05 4.7 25.07 31.17 74.02 49.26 100.77 143.78 220.12 0 0 0 133.93 316.43 25.84 42.05 95.99 79.9 345.6 263.69 55.55 185.88 155.16 501 688.8 72.9 128.67 274.65
"OG0000204" 284.36 1179.98 1648.01 1425 64.09 21.3 117.09 17.99 39 63.64 65.34 36.46 185.99 484 619.77 227.59 190.97 266.84 411.39 261.29 97.13 61.36 196.77 167.33 306.74 358.42 325 418.02 400 236.85 342.71 204.18 207.32 14
"OG0000205" 112 209.75 507.22 317.07 471.93 142.34 791.1 37.37 95 182 84.4 225.01 569.68 85.61 697.67 86 113 59.82 524.82 626.44 172.12 68.56 167.01 120.53 790.12 1107.75 637 625.95 252 551.11 325.82 232.53 590.33 307.12
"OG0000207" 180.2 313 292 352 260.99 112 649.61 39.59 100 204.14 247.32 229.28 336.2 142.99 281.96 223.12 167.84 56.87 700.54 480.01 206.86 70.86 415.61 206.22 1027.78 1291 359.64 296.29 150.24 280.6 317.97 208.01 638.71 382.53
"OG0000208" 32 194.37 438.08 642.59 197.75 143.11 567.66 18 46 70 89.49 96.72 237.89 258.75 702.08 52.18 43.57 33.18 166.84 196.99 84.84 38.77 153.9 71.05 338.53 451.78 726.82 661.52 499.15 55 40 168.74 108.67 5
"OG0000209" 20 19 53 14 108.84 62 355.03 38.73 66.8 162 328.22 68.51 145.78 242.89 262.13 98.89 100.71 177.27 407.5 663.64 182.72 75.17 169.55 191.2 363.91 353.83 0 10.35 5.23 1.02 4.54 21 6 25.38
"OG0000210" 155 742.24 1116.94 909.12 671.83 374.07 1705.87 103 151.99 405.6 585.32 276.46 902.74 291.8 634.27 317 193.27 394.15 225.74 386.31 332.14 179 545 251.99 558.17 605.34 390.56 472.6 227.78 255.1 156.43 707.42 510.37 404.01
"OG0000211" 547.01 471 355.59 300.3 242.24 191.13 1034.57 39.42 62.67 238.15 55 211.66 379.34 168.99 527.58 80.15 204.6 207.46 525.67 467.28 192.16 98.85 414.64 182.94 772.35 911.5 242.1 203.64 50.69 506.17 578.72 641.84 606.56 520.88
"OG0000213" 534.36 798.53 1167.11 955.76 1489.63 271.22 3036.28 47 20 138 756.82 913.57 2221.23 0 671.13 714.93 65.62 414.77 1357.38 1266.64 1211.4 126.45 508.07 421.55 1315.32 2612.44 1147.34 996.27 61.99 272.6 655.81 224.79 447.83 695.99
"OG0000216" 122 118.27 108.59 51.42 410.86 131.83 424.35 58 64 302.59 231.88 387.83 92 36.18 87.68 296 293.14 309.16 221.32 253.96 68.25 93.84 490.94 656.64 615.16 931.79 179.46 126.42 52.54 105 86 145.08 201.84 68
"OG0000218" 1679.3 54.29 33.67 40.37 729.11 429.53 1741.49 65.98 301.56 507.55 691.93 683.24 1911.02 3529.44 3886.06 5406.12 5964.2 7282.61 4331.51 5185.71 1210.99 113.96 378.78 419.08 7612.44 8849.29 1130.24 1773.22 876.9 1788.22 2059.08 364.6 588.21 4955.36
"OG0000219" 1229.77 6961.77 4504.62 3320.41 3591.04 1255.8 6478.41 326.76 453.14 1017.33 5425.07 4333.8 3465 1807.05 5547.59 4110.34 2086.81 2750.63 3494.95 2275.21 1964.49 813.78 3051.94 2916.67 8613.05 12087.17 6580.34 3918.74 2485.37 5403.81 4029.41 4814.46 7463.73 6559.93
"OG0000220" 1673.65 575.96 524.42 1303.65 2584.47 1553.38 8115.94 956.07 2374.14 5511.36 2119.36 2937.37 7053.4 1266.63 1423.66 43.71 46.98 41.43 5572.76 7327.53 2481.14 148.65 492.97 404.85 1516.03 1636.39 8811.98 11142.42 8545.24 14871.83 18340.34 5686.72 2606.15 11424.24
"OG0000221" 59.66 103.96 111.85 98.64 129.05 92.05 940.6 48.37 24 97.58 12.22 3 93.98 206 1261.39 87.8 54.09 90.25 252.76 232.03 200.94 13.08 188.72 150.58 82.61 236.18 280.27 340.87 46.69 905.27 2000.9 148.74 151.88 228.52
"OG0000222" 247.99 126.7 230.28 135.26 386 267.31 1118.03 153.76 384.8 747.63 44.4 43.3 130.39 39 49.89 249.07 201.37 485.54 391.83 474.4 209 93.77 226.66 261.99 130.58 195.29 1.86 5.07 7.1 372.43 469.55 40.06 55.63 227.42
